award_id_piid,current_total_value_of_award,potential_total_value_of_award,recipient_name,recipient_parent_name,recipient_congressional_district,primary_place_of_performance_state_name,award_type,product_or_service_code_description,naics_description,domestic_or_foreign_entity,alaskan_native_owned_corporation_or_firm,american_indian_owned_business,indian_tribe_federally_recognized,native_hawaiian_owned_business,tribally_owned_business,woman_owned_business,women_owned_small_business,economically_disadvantaged_women_owned_small_business,joint_venture_women_owned_small_business,joint_venture_economic_disadvantaged_women_owned_small_bus,minority_owned_business,subcontinent_asian_asian_indian_american_owned_business,asian_pacific_american_owned_business,black_american_owned_business,hispanic_american_owned_business,native_american_owned_business,other_minority_owned_business,,financial_year,veteran_owned_business,service_disabled_veteran_owned_business
HSCEDM15F00012,22368,28128,"KLEMES FAMILY HOLDINGS, INC.",KLEMES FAMILY HOLDINGS INC.,4,CALIFORNIA,DELIVERY ORDER,SUPPORT- ADMINISTRATIVE: PAPER SHREDDING,ALL OTHER SUPPORT SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,,2018,f,f
70CDCR18FIGR00225,22500,22500,HARIOM INC.,COMFORT SUITES HOTEL,51,CALIFORNIA,DELIVERY ORDER,"TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: LODGING, HOTEL/MOTEL",HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,,2018,f,f
HSCEMD10P00089,22660,43720,BSE PERFORMANCE LLC,BSE PERFORMANCE LLC,8,GEORGIA,PURCHASE ORDER,HOUSEKEEPING- WAREHOUSING/STORAGE,SMALL ARMS AMMUNITION MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD10P00254,22712.01,31229.01,VOLICON INC.,VOLICON INC.,6,MASSACHUSETTS,PURCHASE ORDER,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSW18FC0000069,22771.98,22771.98,U S BUSINESS INTERIORS INCORPORATED,U.S. BUSINESS INTERIORS INC.,4,GEORGIA,BPA CALL,OFFICE FURNITURE,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMS17F00072,23132.85,23132.85,AMERICAN TONER & INK,AMERICAN TONER & INK,8,MINNESOTA,DELIVERY ORDER,OFFICE SUPPLIES,CARBON PAPER AND INKED RIBBON MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSW18FACR00002,23389.17,23389.17,UMBC TRAINING CENTERS LLC,UMBC TRAINING CENTERS LLC,3,DISTRICT OF COLUMBIA,DELIVERY ORDER,EDUCATION/TRAINING- INFORMATION TECHNOLOGY/TELECOMMUNICATIONS TRAINING,COMPUTER TRAINING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEOP07FCL0537,23634,23634,GTSI CORPORATION,UNICOM GOVERNMENT INC.,10,NEW JERSEY,BPA CALL,OFFICE INFORMATION SYSTEM EQUIPMENT,COMPUTER AND SOFTWARE STORES,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM17P00102,23686.8,23686.8,"ENVISION XPRESS, INC.",ENVISION XPRESS  INC.,4,KANSAS,PURCHASE ORDER,BAGS AND SACKS,ALL OTHER PLASTICS PRODUCT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEDM16P00050,23760,23760,GOALTEX CORP,GOALTEX CORP,3,NEW YORK,PURCHASE ORDER,"FOOTWEAR, MEN'S",FOOTWEAR MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCECR15P00006,23868,77384,"BEST-TEC ASBESTOS ABATEMENT, INC.",BEST-TEC ASBESTOS ABATEMENT  INC.,21,FLORIDA,PURCHASE ORDER,CLEANING AND POLISHING COMPOUNDS AND PREPARATIONS,REMEDIATION SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
70CMSD18P00000095,23898.72,119493.96,PROGEND INC,PROGEND INC,18,CALIFORNIA,PURCHASE ORDER,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,COURIERS AND EXPRESS DELIVERY SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,,2018,f,f
HSCEMS16P00005,23996.49,23996.49,MARYLAND ECONOMIC DEVELOPMENT CORPORATION,H GROUP HOLDING  INC,1,MARYLAND,PURCHASE ORDER,LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEMD13P00013,24000,24000,"AEROSTAR AIRPORT HOLDINGS, LLC",AEROSTAR AIRPORT HOLDINGS LLC,0,PUERTO RICO,PURCHASE ORDER,LEASE/RENTAL OF PARKING FACILITIES,PARKING LOTS AND GARAGES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16P00070,24091.32,24091.32,GLOBAL INFINITY ENTERPRISE LIMITED LIABILITY COMPANY,GLOBAL INFINITY ENTERPRISE LIMITED LIABILITY COMPANY,6,CALIFORNIA,PURCHASE ORDER,PERSONAL TOILETRY ARTICLES,TOILET PREPARATION MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,t,f,f,f,f,f,f,f,f,f,,2016,f,f
70CMSD18P00000084,24260.28,122383.32,"FEDCAP REHABILITATION SERVICES, INC.",FEDCAP REHABILITATION SERVICES INC.,12,NEW YORK,PURCHASE ORDER,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,COURIERS AND EXPRESS DELIVERY SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE17P00084,24272.46,24272.46,"AKIRA TECHNOLOGIES, INC.",AKIRA TECHNOLOGIES  INC,0,VIRGINIA,PURCHASE ORDER,TELEPHONE AND TELEGRAPH EQUIPMENT,ELECTRONICS STORES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,,2017,f,f
HSCEDM16P00020,24449,24449,CICELY B HUDSON SOLUTIONS LLC,CICELY B HUDSON SOLUTIONS LLC,3,PENNSYLVANIA,PURCHASE ORDER,HOUSEKEEPING- CARPET LAYING/CLEANING,FLOORING CONTRACTORS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2016,f,f
HSCEDM15F00067,24816.72,47895.9,"BROWN POINT FACILITY MANAGEMENT SOLUTIONS, LLC",BROWN POINT FACILITY MANAGEMENT SOLUTIONS LLC,1,ALABAMA,DELIVERY ORDER,CLEANING AND POLISHING COMPOUNDS AND PREPARATIONS,FACILITIES SUPPORT SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CTD018P00000014,24985,24985,"RSTUDIO, INC.",RSTUDIO INC.,7,DISTRICT OF COLUMBIA,PURCHASE ORDER,INFORMATION TECHNOLOGY SOFTWARE,COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETC17P00004,25500,61800,NATIONAL CYBER-FORENSICS AND TRAINING ALLIANCE LIMITED.,NATIONAL CYBER-FORENSICS AND TRAINING ALLIANCE LIMITED.,14,VIRGINIA,PURCHASE ORDER,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMD16P00055,25550,32125,"ANSI-ASQ NATIONAL ACCREDITATION BOARD, LLC",ANSI-ASQ NATIONAL ACCREDITATION BOARD LLC,4,VIRGINIA,PURCHASE ORDER,INSPECTION- INSTRUMENTS AND LABORATORY EQUIPMENT,BUILDING INSPECTION SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16J00032,25668,61603.2,"METRO OFFICE PRODUCTS, LLC",METRO OFFICE PRODUCTS LLC,5,CALIFORNIA,DELIVERY ORDER,PAPER AND PAPERBOARD,PAPER (EXCEPT NEWSPRINT) MILLS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,,2017,f,f
HSCEMS15F00005,25672,25672,FPMI SOLUTIONS INCORPORATED,PALADIN CAPITAL GROUP,5,DISTRICT OF COLUMBIA,BPA CALL,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE16P00009,25920,25920,PACIFIC DATACOM SYSTEMS INC.,PACIFIC DATACOM SYSTEMS INC.,49,CALIFORNIA,PURCHASE ORDER,INFORMATION TECHNOLOGY SOFTWARE,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEDM15P00002,25999.2,32499,CALIFORNIA HIGHWAY PATROLMAN'S CLUB,CALIFORNIA HIGHWAY PATROLMAN'S CLUB,22,CALIFORNIA,PURCHASE ORDER,LEASE/RENTAL OF RECREATION FACILITIES (NON-BUILDING),LESSORS OF NONRESIDENTIAL BUILDINGS (EXCEPT MINIWAREHOUSES),U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD17F00278,26188.72,26188.72,"EWING ELECTRONICS, INC.",EWING ELECTRONICS  INC.,3,TEXAS,DELIVERY ORDER,"HOSE, PIPE, TUBE, LUBRICATION, AND RAILING FITTINGS",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,U.S. OWNED BUSINESS,f,t,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,,2017,f,f
70CMSW18P00000007,26490.3,26490.3,"SAN DIEGO POWER, LLC",SAN DIEGO POWER LLC,50,CALIFORNIA,PURCHASE ORDER,"GENERATORS AND GENERATOR SETS, ELECTRICAL",ELECTRICAL CONTRACTORS AND OTHER WIRING INSTALLATION CONTRACTORS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,,2018,f,f
HSCEMD17F00179,26687.94,26687.94,ABBA TECHNOLOGIES INC,ABBA TECHNOLOGIES  INC.,1,NEW MEXICO,DELIVERY ORDER,INFORMATION TECHNOLOGY SOFTWARE,ELECTRONIC COMPUTER MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCETC08P00021,26721,26721,COGENT SOLUTIONS,COGENT SOLUTIONS,1,DISTRICT OF COLUMBIA,PURCHASE ORDER,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2018,t,t
HSCEDM16P00045,26883,51448.5,WORLD WIDE ENTERPRISES INC,WORLD WIDE ENTERPRISES INC,30,CALIFORNIA,PURCHASE ORDER,HOUSEKEEPING- CUSTODIAL JANITORIAL,JANITORIAL SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2018,t,f
70CDCR18P00000095,27075,27075,"MIL-COMM GROUP INTERNATIONAL, LLC",MIL-COMM GROUP INTERNATIONAL LLC,1,MARYLAND,PURCHASE ORDER,FUEL OILS,FUEL DEALERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,t
70CMSD18P00000023,27380,27380,CELLEBRITE INC.,CELLEBRITE USA CORP,11,NEW JERSEY,PURCHASE ORDER,COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS,COMPUTER STORAGE DEVICE MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMS16P00012,27405,27405,BML TOOL & MFG CORP.,BML TOOL & MFG CORP.,4,CONNECTICUT,PURCHASE ORDER,MISCELLANEOUS WEAPONS,SMALL ARMS AMMUNITION MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,t,f
HSCEMR14F00025,27456.41,27456.41,"PACIFIC LIGHTING MANAGEMENT, INC",PACIFIC LIGHTING MANAGEMENT INC,46,GEORGIA,DELIVERY ORDER,MAINTENANCE OF CONFERENCE SPACE AND FACILITIES,PLASTICS PIPE AND PIPE FITTING MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSD18FR0000064,27998.61,27998.61,AHURA SCIENTIFIC INC.,THERMO FISHER SCIENTIFIC INC.,6,MASSACHUSETTS,DELIVERY ORDER,"IN VITRO DIAGNOSTIC SUBSTANCES, REAGENTS, TEST KITS AND SETS",ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMS13P00036,28000,28000,"TECOLOTE RESEARCH, INC.",TECOLOTE RESEARCH INC.,24,DISTRICT OF COLUMBIA,PURCHASE ORDER,INFORMATION TECHNOLOGY SOFTWARE,SOFTWARE PUBLISHERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSW18P00000012,28052,28052,"HELGEN INDUSTRIES, INC.",HELGEN INDUSTRIES INC,2,NEW YORK,PURCHASE ORDER,"TACTICAL SETS, KITS, AND OUTFITS","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,f
HSCEMD17P00116,28112.6,40278.25,"PEN-LINK, LTD.",PEN-LINK  LTD.,1,CALIFORNIA,PURCHASE ORDER,INFORMATION TECHNOLOGY SOFTWARE,SOFTWARE PUBLISHERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMD17P00060,28500,28500,MATT BURNS LTD,MATT BURNS LTD,,,PURCHASE ORDER,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,SOFTWARE PUBLISHERS,FOREIGN-OWNED BUSINESS NOT INCORPORATED IN THE U.S.,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD17P00087,29000,72500,MYSTAIRE INC.,MYSTAIRE INC.,2,VIRGINIA,PURCHASE ORDER,MAINT/REPAIR/REBUILD OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE17F00013,29470.56,176823.36,JUSTICETRAX INC.,JUSTICETRAX INC.,6,VIRGINIA,DELIVERY ORDER,INFORMATION TECHNOLOGY SOFTWARE,SOFTWARE PUBLISHERS,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMS16P00042,29500,29500,WEBSEDGE LTD,WEBSEDGE LTD,,,PURCHASE ORDER,PHOTO/MAP/PRINT/PUBLICATION- FILM/VIDEO TAPE PRODUCTION,MEDIA REPRESENTATIVES,FOREIGN-OWNED BUSINESS INCORPORATED IN THE U.S.,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE17P00022,29567.8,55286.2,"PHONOSCOPE, INC.",PHONOSCOPE  INC.,9,TEXAS,PURCHASE ORDER,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMS17F00060,29639.61,29639.61,"BOTTOM LINE MILITARY SALES, LLC",BOTTOM LINE MILITARY SALES LLC,3,SOUTH CAROLINA,DELIVERY ORDER,"ARMOR, PERSONAL",ALL OTHER LEATHER GOOD AND ALLIED PRODUCT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,t
HSCEDM15P00053,29648,39392,UTAH COMMUNICATIONS AUTHORITY,UTAH COMMUNICATION AGENCY NETWORK,2,UTAH,PURCHASE ORDER,COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS,COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,OTHER U.S. ENTITY (E.G. GOVERNMENT),f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16P00122,29664,74160,B & K TECHNOLOGY SOLUTIONS INC,B & K TECHNOLOGY SOLUTIONS INC,16,TEXAS,PURCHASE ORDER,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,COURIERS AND EXPRESS DELIVERY SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
70CIT018P00000001,29876,29876,"GO TO GROUP, INC, THE",GO TO GROUP INC THE,1,DISTRICT OF COLUMBIA,PURCHASE ORDER,INFORMATION TECHNOLOGY SOFTWARE,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,f
HSCEMR16P00010,29877.12,49795.2,"C2G, LTD CO.",C2G LTD CO.,1,HAWAII,PURCHASE ORDER,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,LOCAL MESSENGERS AND LOCAL DELIVERY,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,t
HSCEDM14P00055,29882.61,34862.61,NEW LIFE CHINESE LAUNDRY INC,NEW LIFE CHINESE LAUNDRY INC,,CALIFORNIA,PURCHASE ORDER,HOUSEKEEPING- LAUNDRY/DRYCLEANING,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,,2015,f,f
HSCEMD17P00120,29999.84,29999.84,SAUL MINEROFF ELECTRONICS INC.,SAUL MINEROFF ELECTRONICS INC.,5,VIRGINIA,PURCHASE ORDER,VIDEO RECORDING AND REPRODUCING EQUIPMENT,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEDM17P00094,30485.06,30485.06,X BRAND MATTRESS LLC,X BRAND MATTRESS LLC,7,TEXAS,PURCHASE ORDER,INDIVIDUAL EQUIPMENT,APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
70CTD018FR0000120,30524,66281,"EXECUTIVE INFORMATION SYSTEMS, LLC",EXECUTIVE INFORMATION SYSTEMS LLC,8,DISTRICT OF COLUMBIA,DELIVERY ORDER,INFORMATION TECHNOLOGY SOFTWARE,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16F00004,30710.4,30710.4,"ACCESS DISTRIBUTORS, INC",ACCESS DISTRIBUTORS  INC.,4,MASSACHUSETTS,DELIVERY ORDER,MISCELLANEOUS FURNITURE AND FIXTURES,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCETE16J00238,30728.53,42917.51,"IMPRES TECHNOLOGY SOLUTIONS, INC.",IMPRES TECHNOLOGY SOLUTIONS  INC.,38,VIRGINIA,DELIVERY ORDER,INFORMATION TECHNOLOGY SOFTWARE,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,,2017,f,f
70CMSD18FR0000093,30794,30794,TECHNICAL COMMUNITIES INCORPORATED,TECHNICAL COMMUNITIES INC.,,CALIFORNIA,DELIVERY ORDER,INFORMATION TECHNOLOGY COMPONENTS,COMPUTER AND SOFTWARE STORES,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSW18P00000022,30960,30960,"TAILORED TRAINING PROGRAMS, L.L.C.",TAILORED TRAINING PROGRAMS L.L.C.,8,NORTH CAROLINA,PURCHASE ORDER,EDUCATION/TRAINING- OTHER,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR16P00030,31030,31030,"AERO MOBILITY, INC.",AERO MOBILITY INC.,45,CALIFORNIA,PURCHASE ORDER,MOTOR VEHICLE MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,MOTOR VEHICLE SEATING AND INTERIOR TRIM MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCECR15F00020,31898.84,31898.84,"CLUB CAR, LLC",INGERSOLL-RAND PUBLIC LIMITED COMPANY,12,ARIZONA,DELIVERY ORDER,PASSENGER MOTOR VEHICLES,"INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2015,f,f
HSCEDM17P00019,32000,48000,ANGELES SHOOTING RANGES INCORPORATED,ANGELES SHOOTING RANGES INCORPORATED,28,CALIFORNIA,PURCHASE ORDER,RECREATIONAL AND GYMNASTIC EQUIPMENT,ALL OTHER AMUSEMENT AND RECREATION INDUSTRIES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEC708F00027,32214.74,32214.74,"SOUTHWESTERN SECURITY SERVICES, INC.",SOUTHWESTERN SECURITY SERVICE  INC,34,TEXAS,DELIVERY ORDER,HOUSEKEEPING- GUARD,,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,f,,2017,f,f
HSCEMR17F00048,32477.52,32477.52,SAMPSON PARTNERS LLC,SAMPSON PARTNERS LLC,3,MISSOURI,DELIVERY ORDER,ATHLETIC AND SPORTING EQUIPMENT,SPORTING AND ATHLETIC GOODS MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE17P00005,32510.52,32510.52,TREEFORT INC,TREEFORT INC,5,MINNESOTA,PURCHASE ORDER,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE MERCHANT WHOLESALERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
70CDCR18P00000063,32592,32592,"LIGHTHOUSE FOR THE BLIND IN NEW ORLEANS, INCORPORATED, THE",THE LIGHTHOUSE FOR THE BLIND IN NEW ORLEANS INCORPORATED,1,LOUISIANA,PURCHASE ORDER,TOILETRY PAPER PRODUCTS,INDUSTRIAL AND PERSONAL SERVICE PAPER MERCHANT WHOLESALERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD17P00066,32719,32719,"CAPITAL COMPRESSOR, INC.",CAPITAL COMPRESSOR INC.,4,MARYLAND,PURCHASE ORDER,COMPRESSORS AND VACUUM PUMPS,INDUSTRIAL MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE17J00338,33180,76366,"IMMIXTECHNOLOGY, INC.",ARROW ELECTRONICS INC.,11,DISTRICT OF COLUMBIA,BPA CALL,INFORMATION TECHNOLOGY COMPONENTS,COMPUTER AND SOFTWARE STORES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD17F00089,33572.7,81715.38,AMERICAN EXPEDITING COMPANY,AMERICAN EXPEDITING COMPANY,2,OHIO,DELIVERY ORDER,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,LOCAL MESSENGERS AND LOCAL DELIVERY,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMS17P00034,34306,34306,"PALMER, PAUL",PALMER PAUL,1,ARIZONA,PURCHASE ORDER,HOUSEKEEPING- LANDSCAPING/GROUNDSKEEPING,LANDSCAPING SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16P00095,34350.86,194334.86,"INFOCUS HEALTH, LLC",INFOCUS HEALTH LLC,9,TEXAS,PURCHASE ORDER,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,COURIERS AND EXPRESS DELIVERY SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2018,t,t
70CTD018FR0000112,34495,34495,"V3 GATE TEAM, LLP",FS VETS LLP,5,VIRGINIA,DELIVERY ORDER,INFORMATION TECHNOLOGY SOFTWARE,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,f,,2018,t,t
HSCEDM16P00076,35416,35416,"BREDE-WASHINGTON, INC.",CASEY & HAYES  INC.,5,MINNESOTA,PURCHASE ORDER,LEASE OR RENTAL OF EQUIPMENT- CONSTRUCTION AND BUILDING MATERIALS,CONVENTION AND TRADE SHOW ORGANIZERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
70CMSW18P00000024,35700,35700,"SIMON WIESENTHAL CENTER, INC.",SIMON WIESENTHAL CENTER INC.,37,CALIFORNIA,PURCHASE ORDER,EDUCATION/TRAINING- GENERAL,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
